ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,EXW,EXL,LBW,LBL,PSW,PSL,MaxW,MaxL,AvgW,AvgL,la,lb,t,BFEW,BFEL
13,Rio de Janeiro,Rio Open,2/21/2020,ATP500,Outdoor,Clay,Quarterfinals,3.0,Garin C.,Coria F.,25.0,116.0,1550.0,466.0,2.0,6.0,6.0,3.0,7.0,5.0,,,,,2.0,1.0,Completed,1.2,4.5,,,,,1.19,5.62,1.21,5.62,1.18,4.89,garin,coria,rio de janeiro,,
13,Rio de Janeiro,Rio Open,2/22/2020,ATP500,Outdoor,Clay,Quarterfinals,3.0,Coric B.,Sonego L.,32.0,52.0,1320.0,960.0,7.0,6.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.72,2.1,,,,,1.71,2.29,1.72,2.3,1.67,2.18,coric,sonego,rio de janeiro,,
13,Rio de Janeiro,Rio Open,2/22/2020,ATP500,Outdoor,Clay,Quarterfinals,3.0,Balazs A.,Martinez P.,106.0,133.0,525.0,404.0,2.0,6.0,6.0,4.0,6.0,2.0,,,,,2.0,1.0,Completed,2.3,1.61,,,,,2.29,1.72,2.38,1.72,2.27,1.63,balazs,martinez,rio de janeiro,,
13,Rio de Janeiro,Rio Open,2/22/2020,ATP500,Outdoor,Clay,Quarterfinals,3.0,Mager G.,Thiem D.,128.0,4.0,413.0,7045.0,7.0,6.0,7.0,5.0,,,,,,,2.0,0.0,Completed,6.5,1.11,,,,,7.03,1.14,7.03,1.14,6.51,1.11,mager,thiem,rio de janeiro,,
13,Rio de Janeiro,Rio Open,2/23/2020,ATP500,Outdoor,Clay,Semifinals,3.0,Garin C.,Coric B.,25.0,32.0,1550.0,1320.0,6.0,4.0,7.0,5.0,,,,,,,2.0,0.0,Completed,1.66,2.2,,,,,1.61,2.52,1.73,2.52,1.64,2.25,garin,coric,rio de janeiro,,
13,Rio de Janeiro,Rio Open,2/23/2020,ATP500,Outdoor,Clay,Semifinals,3.0,Mager G.,Balazs A.,128.0,106.0,413.0,525.0,7.0,6.0,4.0,6.0,7.0,6.0,,,,,2.0,1.0,Completed,1.4,3.0,,,,,1.42,3.1,1.43,3.1,1.39,2.94,mager,balazs,rio de janeiro,,
13,Rio de Janeiro,Rio Open,2/23/2020,ATP500,Outdoor,Clay,The Final,3.0,Garin C.,Mager G.,25.0,128.0,1550.0,413.0,7.0,6.0,7.0,5.0,,,,,,,2.0,0.0,Completed,1.25,4.0,,,,,1.3,3.93,1.3,4.1,1.26,3.82,garin,mager,rio de janeiro,,
14,Acapulco,Abierto Mexicano,2/25/2020,ATP500,Outdoor,Hard,1st Round,3.0,Auger-Aliassime F.,Bolt A.,19.0,137.0,1771.0,395.0,6.0,3.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.4,2.75,,,,,1.37,3.35,1.45,3.35,1.4,2.91,auger-aliassime,bolt,acapulco,,
14,Acapulco,Abierto Mexicano,2/26/2020,ATP500,Outdoor,Hard,2nd Round,3.0,Edmund K.,Auger-Aliassime F.,44.0,19.0,1085.0,1771.0,6.0,4.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.66,2.1,,,,,1.71,2.27,1.74,2.37,1.67,2.19,edmund,auger-aliassime,acapulco,,
16,Santiago,Chile Open,2/27/2020,ATP250,Indoor,Clay,2nd Round,3.0,Ramos-Vinolas A.,Varillas J.P.,45.0,146.0,1085.0,380.0,7.0,6.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.33,3.25,,,,,1.39,3.27,1.47,3.3,1.36,3.08,ramos-vinolas,varillas,santiago,,
16,Santiago,Chile Open,2/28/2020,ATP250,Indoor,Clay,Quarterfinals,3.0,Ramos-Vinolas A.,Monteiro T.,45.0,88.0,1085.0,669.0,6.0,4.0,6.0,4.0,,,,,,,2.0,0.0,Completed,2.1,1.72,,,,,2.11,1.83,2.12,1.88,2.0,1.8,ramos-vinolas,monteiro,santiago,,
16,Santiago,Chile Open,2/29/2020,ATP250,Indoor,Clay,Semifinals,3.0,Ruud C.,Ramos-Vinolas A.,38.0,45.0,1219.0,1085.0,7.0,6.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.57,2.37,,,,,1.6,2.54,1.64,2.54,1.57,2.39,ruud,ramos-vinolas,santiago,,
17,New York,Western & Southern Financial Group Masters,8/22/2020,Masters 1000,Outdoor,Hard,1st Round,3.0,Auger-Aliassime F.,Basilashvili N.,20.0,27.0,1771.0,1395.0,6.0,4.0,6.0,1.0,,,,,,,2.0,0.0,Completed,1.28,3.5,,,,,1.25,4.5,1.31,4.46,1.25,3.98,auger-aliassime,basilashvili,us open,,
17,New York,Western & Southern Financial Group Masters,8/22/2020,Masters 1000,Outdoor,Hard,1st Round,3.0,Carreno Busta P.,Lajovic D.,25.0,23.0,1500.0,1695.0,7.0,5.0,6.0,1.0,,,,,,,2.0,0.0,Completed,1.4,2.75,,,,,1.36,3.45,1.45,3.45,1.37,3.06,busta,lajovic,us open,,
17,New York,Western & Southern Financial Group Masters,8/22/2020,Masters 1000,Outdoor,Hard,1st Round,3.0,Struff J.L.,De Minaur A.,34.0,26.0,1315.0,1485.0,6.0,2.0,6.0,4.0,,,,,,,2.0,0.0,Completed,2.37,1.53,,,,,2.85,1.48,2.85,1.58,2.61,1.49,struff,minaur,us open,,
17,New York,Western & Southern Financial Group Masters,8/22/2020,Masters 1000,Outdoor,Hard,1st Round,3.0,Anderson K.,Edmund K.,124.0,44.0,445.0,1050.0,7.0,6.0,4.0,6.0,6.0,3.0,,,,,2.0,1.0,Completed,2.62,1.44,,,,,2.63,1.55,2.84,1.55,2.64,1.48,anderson,edmund,us open,,
17,New York,Western & Southern Financial Group Masters,8/22/2020,Masters 1000,Outdoor,Hard,1st Round,3.0,Opelka R.,Norrie C.,39.0,77.0,1177.0,712.0,6.0,3.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.66,2.1,,,,,1.61,2.5,1.68,2.48,1.59,2.36,opelka,norrie,us open,,
17,New York,Western & Southern Financial Group Masters,8/22/2020,Masters 1000,Outdoor,Hard,1st Round,3.0,Fritz T.,Harris L.,24.0,97.0,1510.0,616.0,6.0,1.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.44,2.62,,,,,1.48,2.9,1.49,2.88,1.45,2.75,fritz,harris,us open,,
17,New York,Western & Southern Financial Group Masters,8/22/2020,Masters 1000,Outdoor,Hard,1st Round,3.0,Krajinovic F.,Caruso S.,32.0,99.0,1343.0,597.0,7.0,5.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.33,3.25,,,,,1.39,3.29,1.39,3.56,1.35,3.18,krajinovic,caruso,us open,,
17,New York,Western & Southern Financial Group Masters,8/22/2020,Masters 1000,Outdoor,Hard,1st Round,3.0,Murray A.,Tiafoe F.,134.0,81.0,412.0,700.0,7.0,6.0,3.0,6.0,6.0,1.0,,,,,2.0,1.0,Completed,1.57,2.25,,,,,1.62,2.67,1.75,2.46,1.61,2.31,murray,tiafoe,us open,,
17,New York,Western & Southern Financial Group Masters,8/22/2020,Masters 1000,Outdoor,Hard,1st Round,3.0,Berankis R.,Paul T.,72.0,57.0,739.0,894.0,6.0,7.0,6.0,4.0,7.0,5.0,,,,,2.0,1.0,Completed,2.05,1.7,,,,,2.2,1.75,2.25,1.76,2.13,1.71,berankis,paul,us open,,
17,New York,Western & Southern Financial Group Masters,8/23/2020,Masters 1000,Outdoor,Hard,1st Round,3.0,Raonic M.,Querrey S.,30.0,45.0,1350.0,1045.0,6.0,4.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.7,2.05,,,,,1.65,2.4,1.91,2.4,1.67,2.19,raonic,querrey,us open,,
17,New York,Western & Southern Financial Group Masters,8/23/2020,Masters 1000,Outdoor,Hard,1st Round,3.0,Shapovalov D.,Cilic M.,17.0,37.0,2075.0,1225.0,6.0,3.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.61,2.2,,,,,1.65,2.39,1.67,2.4,1.63,2.28,shapovalov,cilic,us open,,
17,New York,Western & Southern Financial Group Masters,8/23/2020,Masters 1000,Outdoor,Hard,1st Round,3.0,Khachanov K.,Bublik A.,16.0,51.0,2120.0,965.0,6.0,4.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.4,2.75,,,,,1.41,3.16,1.49,3.16,1.43,2.8,khachanov,bublik,us open,,
17,New York,Western & Southern Financial Group Masters,8/23/2020,Masters 1000,Outdoor,Hard,1st Round,3.0,Sandgren T.,Sonego L.,55.0,46.0,923.0,1030.0,6.0,3.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.5,2.5,,,,,1.55,2.63,1.56,2.75,1.52,2.54,sandgren,sonego,us open,,
17,New York,Western & Southern Financial Group Masters,8/23/2020,Masters 1000,Outdoor,Hard,1st Round,3.0,Schwartzman D.,Ruud C.,13.0,36.0,2265.0,1279.0,7.0,6.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.44,2.62,,,,,1.53,2.8,1.56,2.7,1.48,2.65,schwartzman,ruud,us open,,
17,New York,Western & Southern Financial Group Masters,8/23/2020,Masters 1000,Outdoor,Hard,1st Round,3.0,Giron M.,Mcdonald M.,101.0,269.0,577.0,172.0,7.0,6.0,7.0,5.0,,,,,,,2.0,0.0,Completed,1.95,1.8,,,,,2.05,1.9,2.05,1.86,1.96,1.83,giron,mcdonald,us open,,
17,New York,Western & Southern Financial Group Masters,8/23/2020,Masters 1000,Outdoor,Hard,1st Round,3.0,Bedene A.,Garin C.,61.0,18.0,850.0,1900.0,6.0,4.0,6.0,7.0,6.0,0.0,,,,,2.0,1.0,Completed,1.53,2.37,,,,,1.56,2.6,1.64,2.6,1.56,2.42,bedene,garin,us open,,
17,New York,Western & Southern Financial Group Masters,8/23/2020,Masters 1000,Outdoor,Hard,1st Round,3.0,Fucsovics M.,Gombos N.,84.0,109.0,692.0,522.0,6.0,3.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.28,3.5,,,,,1.26,4.31,1.36,4.31,1.3,3.54,fucsovics,gombos,us open,,
17,New York,Western & Southern Financial Group Masters,8/23/2020,Masters 1000,Outdoor,Hard,1st Round,3.0,Evans D.,Rublev A.,28.0,14.0,1359.0,2234.0,7.0,5.0,3.0,6.0,6.0,2.0,,,,,2.0,1.0,Completed,2.62,1.44,,,,,2.76,1.51,2.88,1.54,2.67,1.47,evans,rublev,us open,,
17,New York,Western & Southern Financial Group Masters,8/23/2020,Masters 1000,Outdoor,Hard,1st Round,3.0,Dimitrov G.,Humbert U.,19.0,42.0,1850.0,1111.0,6.0,3.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.9,1.8,,,,,1.83,2.1,2.2,2.1,1.92,1.89,dimitrov,humbert,us open,,
17,New York,Western & Southern Financial Group Masters,8/23/2020,Masters 1000,Outdoor,Hard,1st Round,3.0,Isner J.,Hurkacz H.,21.0,29.0,1760.0,1353.0,7.0,5.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.61,2.2,,,,,1.65,2.39,1.73,2.39,1.62,2.29,isner,hurkacz,us open,,
17,New York,Western & Southern Financial Group Masters,8/23/2020,Masters 1000,Outdoor,Hard,1st Round,3.0,Millman J.,Mannarino A.,43.0,38.0,1071.0,1191.0,4.0,6.0,6.0,4.0,7.0,6.0,,,,,2.0,1.0,Completed,1.66,2.1,,,,,1.92,2.25,1.95,1.99,1.81,1.99,millman,mannarino,us open,,
17,New York,Western & Southern Financial Group Masters,8/23/2020,Masters 1000,Outdoor,Hard,1st Round,3.0,Gasquet R.,Wolf J.J.,50.0,143.0,985.0,383.0,6.0,4.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.57,2.25,,,,,1.57,2.61,1.62,2.58,1.54,2.47,gasquet,wolf,us open,,
17,New York,Western & Southern Financial Group Masters,8/24/2020,Masters 1000,Outdoor,Hard,1st Round,3.0,Ruusuvuori E.,Korda S.,100.0,225.0,584.0,220.0,7.0,6.0,4.0,6.0,7.0,5.0,,,,,2.0,1.0,Completed,1.36,3.0,,,,,1.44,3.2,1.47,3.03,1.41,2.92,ruusuvuori,korda,us open,,
17,New York,Western & Southern Financial Group Masters,8/24/2020,Masters 1000,Outdoor,Hard,2nd Round,3.0,Tsitsipas S.,Anderson K.,6.0,124.0,4745.0,445.0,6.0,1.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.22,4.0,,,,,1.31,4.6,1.31,3.85,1.25,3.95,tsitsipas,anderson,us open,,
17,New York,Western & Southern Financial Group Masters,8/24/2020,Masters 1000,Outdoor,Hard,2nd Round,3.0,Goffin D.,Coric B.,10.0,33.0,2555.0,1320.0,7.0,6.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.44,2.62,,,,,1.53,2.73,1.55,2.68,1.51,2.55,goffin,coric,us open,,
17,New York,Western & Southern Financial Group Masters,8/24/2020,Masters 1000,Outdoor,Hard,2nd Round,3.0,Bedene A.,Fritz T.,61.0,24.0,850.0,1510.0,7.0,6.0,7.0,5.0,,,,,,,2.0,0.0,Completed,3.25,1.33,,,,,3.23,1.4,3.38,1.4,3.19,1.35,bedene,fritz,us open,,
17,New York,Western & Southern Financial Group Masters,8/24/2020,Masters 1000,Outdoor,Hard,2nd Round,3.0,Medvedev D.,Giron M.,5.0,101.0,5890.0,577.0,6.0,4.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.14,5.5,,,,,1.17,5.87,1.18,6.3,1.15,5.34,medvedev,giron,us open,,
17,New York,Western & Southern Financial Group Masters,8/24/2020,Masters 1000,Outdoor,Hard,2nd Round,3.0,Raonic M.,Evans D.,30.0,28.0,1350.0,1359.0,6.0,3.0,7.0,5.0,,,,,,,2.0,0.0,Completed,1.53,2.37,,,,,1.61,2.48,1.63,2.49,1.58,2.38,raonic,evans,us open,,
17,New York,Western & Southern Financial Group Masters,8/24/2020,Masters 1000,Outdoor,Hard,2nd Round,3.0,Sandgren T.,Auger-Aliassime F.,55.0,20.0,923.0,1771.0,6.0,7.0,6.0,2.0,7.0,6.0,,,,,2.0,1.0,Completed,3.0,1.36,,,,,3.11,1.42,3.15,1.44,2.94,1.4,sandgren,auger-aliassime,us open,,
17,New York,Western & Southern Financial Group Masters,8/24/2020,Masters 1000,Outdoor,Hard,2nd Round,3.0,Khachanov K.,Carreno Busta P.,16.0,25.0,2120.0,1500.0,7.0,6.0,6.0,1.0,,,,,,,2.0,0.0,Completed,1.61,2.2,,,,,1.8,2.13,1.8,2.35,1.71,2.13,khachanov,busta,us open,,
17,New York,Western & Southern Financial Group Masters,8/24/2020,Masters 1000,Outdoor,Hard,2nd Round,3.0,Isner J.,Millman J.,21.0,43.0,1760.0,1071.0,4.0,6.0,7.0,6.0,7.0,6.0,,,,,2.0,1.0,Completed,1.44,2.62,,,,,1.41,3.15,1.5,3.15,1.44,2.78,isner,millman,us open,,
17,New York,Western & Southern Financial Group Masters,8/24/2020,Masters 1000,Outdoor,Hard,2nd Round,3.0,Opelka R.,Schwartzman D.,39.0,13.0,1177.0,2265.0,6.0,3.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.95,1.8,,,,,2.07,1.85,2.1,1.87,2.0,1.8,opelka,schwartzman,us open,,
17,New York,Western & Southern Financial Group Masters,8/24/2020,Masters 1000,Outdoor,Hard,2nd Round,3.0,Struff J.L.,Shapovalov D.,34.0,17.0,1315.0,2075.0,7.0,6.0,3.0,6.0,6.0,4.0,,,,,2.0,1.0,Completed,2.37,1.53,,,,,2.55,1.66,2.55,1.58,2.39,1.58,struff,shapovalov,us open,,
17,New York,Western & Southern Financial Group Masters,8/24/2020,Masters 1000,Outdoor,Hard,2nd Round,3.0,Bautista Agut R.,Gasquet R.,12.0,50.0,2360.0,985.0,7.0,5.0,6.0,1.0,,,,,,,2.0,0.0,Completed,1.5,2.5,,,,,1.57,2.65,1.57,2.59,1.53,2.51,agut,gasquet,us open,,
17,New York,Western & Southern Financial Group Masters,8/24/2020,Masters 1000,Outdoor,Hard,2nd Round,3.0,Murray A.,Zverev A.,134.0,7.0,412.0,3630.0,6.0,3.0,3.0,6.0,7.0,5.0,,,,,2.0,1.0,Completed,2.62,1.44,,,,,2.94,1.5,3.15,1.46,2.78,1.44,murray,zverev,us open,,
17,New York,Western & Southern Financial Group Masters,8/25/2020,Masters 1000,Outdoor,Hard,2nd Round,3.0,Berrettini M.,Ruusuvuori E.,8.0,100.0,2860.0,584.0,6.0,4.0,6.0,7.0,7.0,5.0,,,,,2.0,1.0,Completed,1.25,3.75,,,,,1.31,3.86,1.33,4.2,1.27,3.69,berrettini,ruusuvuori,us open,,
17,New York,Western & Southern Financial Group Masters,8/25/2020,Masters 1000,Outdoor,Hard,2nd Round,3.0,Krajinovic F.,Thiem D.,32.0,3.0,1343.0,7045.0,6.0,2.0,6.0,1.0,,,,,,,2.0,0.0,Completed,5.0,1.16,,,,,5.59,1.18,5.8,1.21,5.16,1.16,krajinovic,thiem,us open,,
17,New York,Western & Southern Financial Group Masters,8/25/2020,Masters 1000,Outdoor,Hard,2nd Round,3.0,Djokovic N.,Berankis R.,1.0,72.0,10220.0,739.0,7.0,6.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.07,9.0,,,,,1.07,10.78,1.08,11.25,1.06,9.41,djokovic,berankis,us open,,
17,New York,Western & Southern Financial Group Masters,8/25/2020,Masters 1000,Outdoor,Hard,3rd Round,3.0,Medvedev D.,Bedene A.,5.0,61.0,5890.0,850.0,6.0,3.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.2,4.33,,,,,1.23,4.81,1.25,4.85,1.21,4.38,medvedev,bedene,us open,,
17,New York,Western & Southern Financial Group Masters,8/25/2020,Masters 1000,Outdoor,Hard,3rd Round,3.0,Struff J.L.,Goffin D.,34.0,10.0,1315.0,2555.0,6.0,4.0,3.0,6.0,6.0,4.0,,,,,2.0,1.0,Completed,2.2,1.61,,,,,2.45,1.64,2.45,1.68,2.3,1.62,struff,goffin,us open,,
17,New York,Western & Southern Financial Group Masters,8/25/2020,Masters 1000,Outdoor,Hard,3rd Round,3.0,Bautista Agut R.,Khachanov K.,12.0,16.0,2360.0,2120.0,4.0,6.0,6.0,3.0,6.0,2.0,,,,,2.0,1.0,Completed,1.57,2.25,,,,,1.57,2.6,1.77,2.6,1.59,2.36,agut,khachanov,us open,,
17,New York,Western & Southern Financial Group Masters,8/25/2020,Masters 1000,Outdoor,Hard,3rd Round,3.0,Djokovic N.,Sandgren T.,1.0,55.0,10220.0,923.0,6.0,2.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.16,5.0,,,,,1.17,6.02,1.18,6.1,1.16,5.3,djokovic,sandgren,us open,,
17,New York,Western & Southern Financial Group Masters,8/25/2020,Masters 1000,Outdoor,Hard,3rd Round,3.0,Opelka R.,Berrettini M.,39.0,8.0,1177.0,2860.0,6.0,3.0,7.0,6.0,,,,,,,2.0,0.0,Completed,2.37,1.53,,,,,2.34,1.69,2.53,1.69,2.36,1.59,opelka,berrettini,us open,,
17,New York,Western & Southern Financial Group Masters,8/26/2020,Masters 1000,Outdoor,Hard,3rd Round,3.0,Raonic M.,Murray A.,30.0,134.0,1350.0,412.0,6.0,2.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.53,2.37,,,,,1.62,2.52,1.67,2.49,1.57,2.4,raonic,murray,us open,,
17,New York,Western & Southern Financial Group Masters,8/26/2020,Masters 1000,Outdoor,Hard,3rd Round,3.0,Tsitsipas S.,Isner J.,6.0,21.0,4745.0,1760.0,7.0,6.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.28,3.5,,,,,1.38,3.65,1.38,3.4,1.33,3.33,tsitsipas,isner,us open,,
17,New York,Western & Southern Financial Group Masters,8/26/2020,Masters 1000,Outdoor,Hard,3rd Round,3.0,Krajinovic F.,Fucsovics M.,32.0,84.0,1343.0,692.0,6.0,2.0,6.0,1.0,,,,,,,2.0,0.0,Completed,1.53,2.5,,,,,1.65,2.53,1.67,2.43,1.57,2.4,krajinovic,fucsovics,us open,,
17,New York,Western & Southern Financial Group Masters,8/26/2020,Masters 1000,Outdoor,Hard,Quarterfinals,3.0,Bautista Agut R.,Medvedev D.,12.0,5.0,2360.0,5890.0,1.0,6.0,6.0,4.0,6.0,3.0,,,,,2.0,1.0,Completed,3.0,1.4,,,,,3.13,1.44,3.15,1.43,2.93,1.4,agut,medvedev,us open,,
17,New York,Western & Southern Financial Group Masters,8/27/2020,Masters 1000,Outdoor,Hard,Quarterfinals,3.0,Raonic M.,Krajinovic F.,30.0,32.0,1350.0,1343.0,4.0,6.0,7.0,6.0,7.0,5.0,,,,,2.0,1.0,Completed,1.44,2.75,,,,,1.5,2.84,1.57,2.85,1.49,2.64,raonic,krajinovic,us open,,
17,New York,Western & Southern Financial Group Masters,8/28/2020,Masters 1000,Outdoor,Hard,Semifinals,3.0,Raonic M.,Tsitsipas S.,30.0,6.0,1350.0,4745.0,7.0,6.0,6.0,3.0,,,,,,,2.0,0.0,Completed,2.37,1.57,,,,,2.4,1.66,2.53,1.66,2.36,1.59,raonic,tsitsipas,us open,,
17,New York,Western & Southern Financial Group Masters,8/28/2020,Masters 1000,Outdoor,Hard,Semifinals,3.0,Djokovic N.,Bautista Agut R.,1.0,12.0,10220.0,2360.0,4.0,6.0,6.0,4.0,7.0,6.0,,,,,2.0,1.0,Completed,1.2,4.5,,,,,1.16,6.4,1.22,6.4,1.16,5.28,djokovic,agut,us open,,
17,New York,Western & Southern Financial Group Masters,8/29/2020,Masters 1000,Outdoor,Hard,The Final,3.0,Djokovic N.,Raonic M.,1.0,30.0,10220.0,1350.0,1.0,6.0,6.0,3.0,6.0,4.0,,,,,2.0,1.0,Completed,1.36,3.2,,,,,1.37,3.44,1.39,3.6,1.33,3.3,djokovic,raonic,us open,,
18,Kitzbuhel,Generali Open,9/9/2020,ATP250,Outdoor,Clay,1st Round,3.0,Djere L.,Ramos-Vinolas A.,81.0,41.0,705.0,1130.0,6.0,1.0,3.0,6.0,7.0,6.0,,,,,2.0,1.0,Completed,1.61,2.2,,,,,1.66,2.34,1.69,2.45,1.64,2.23,djere,ramos-vinolas,kitzbuhel,,
19,New York,US Open,8/31/2020,Grand Slam,Outdoor,Hard,1st Round,5.0,Tsitsipas S.,Ramos-Vinolas A.,6.0,41.0,5095.0,1130.0,6.0,2.0,6.0,1.0,6.0,1.0,,,,,3.0,0.0,Completed,1.02,19.0,,,,,1.02,25.2,1.03,25.2,1.02,17.2,tsitsipas,ramos-vinolas,us open,,
19,New York,US Open,9/1/2020,Grand Slam,Outdoor,Hard,1st Round,5.0,Auger-Aliassime F.,Monteiro T.,21.0,83.0,1806.0,700.0,6.0,3.0,6.0,7.0,7.0,6.0,7.0,6.0,,,3.0,1.0,Completed,1.08,8.0,,,,,1.12,7.57,1.14,8.6,1.1,7.05,auger-aliassime,monteiro,us open,,
19,New York,US Open,9/2/2020,Grand Slam,Outdoor,Hard,1st Round,5.0,O Connell C.,Djere L.,116.0,81.0,498.0,705.0,4.0,6.0,6.0,4.0,7.0,6.0,6.0,4.0,,,3.0,1.0,Completed,1.57,2.37,,,,,1.71,2.27,1.73,2.44,1.63,2.29,connell,djere,us open,,
19,New York,US Open,9/4/2020,Grand Slam,Outdoor,Hard,2nd Round,5.0,Medvedev D.,O Connell C.,5.0,116.0,5890.0,498.0,6.0,3.0,6.0,2.0,6.0,4.0,,,,,3.0,0.0,Completed,1.01,23.0,,,,,1.02,20.98,1.02,35.0,1.01,17.92,medvedev,connell,us open,,
19,New York,US Open,9/4/2020,Grand Slam,Outdoor,Hard,2nd Round,5.0,Auger-Aliassime F.,Murray A.,21.0,115.0,1806.0,502.0,6.0,2.0,6.0,3.0,6.0,4.0,,,,,3.0,0.0,Completed,1.53,2.5,,,,,1.58,2.56,1.61,2.7,1.53,2.52,auger-aliassime,murray,us open,,
19,New York,US Open,9/5/2020,Grand Slam,Outdoor,Hard,3rd Round,5.0,Auger-Aliassime F.,Moutet C.,21.0,77.0,1806.0,722.0,6.0,1.0,6.0,0.0,6.0,4.0,,,,,3.0,0.0,Completed,1.2,4.5,,,,,1.2,5.25,1.25,5.25,1.21,4.45,auger-aliassime,moutet,us open,,
19,New York,US Open,9/7/2020,Grand Slam,Outdoor,Hard,4th Round,5.0,Thiem D.,Auger-Aliassime F.,3.0,21.0,7135.0,1806.0,7.0,6.0,6.0,1.0,6.0,1.0,,,,,3.0,0.0,Completed,1.4,3.0,,,,,1.41,3.24,1.43,3.32,1.39,3.05,thiem,auger-aliassime,us open,,
20,Rome,Internazionali BNL d'Italia,9/14/2020,Masters 1000,Outdoor,Clay,1st Round,3.0,Krajinovic F.,Auger-Aliassime F.,29.0,20.0,1583.0,1976.0,6.0,4.0,7.0,5.0,,,,,,,2.0,0.0,Completed,1.53,2.37,,,,,1.69,2.3,1.69,2.5,1.62,2.31,krajinovic,auger-aliassime,rome masters,,
20,Rome,Internazionali BNL d'Italia,9/14/2020,Masters 1000,Outdoor,Clay,1st Round,3.0,Nishikori K.,Ramos-Vinolas A.,35.0,44.0,1345.0,1130.0,6.0,4.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.44,2.62,,,,,1.58,2.55,1.59,2.75,1.52,2.53,nishikori,ramos-vinolas,rome masters,,
21,Hamburg,German Tennis Championships,9/22/2020,ATP500,Outdoor,Clay,1st Round,3.0,Auger-Aliassime F.,Sonego L.,21.0,46.0,1976.0,1075.0,6.0,2.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.4,2.75,,,,,1.39,3.21,1.47,3.21,1.42,2.88,auger-aliassime,sonego,hamburg,,
21,Hamburg,German Tennis Championships,9/22/2020,ATP500,Outdoor,Clay,1st Round,3.0,Bublik A.,Ramos-Vinolas A.,56.0,44.0,965.0,1130.0,6.0,2.0,7.0,6.0,,,,,,,2.0,0.0,Completed,2.25,1.57,,,,,2.51,1.58,2.51,1.63,2.39,1.57,bublik,ramos-vinolas,hamburg,,
21,Hamburg,German Tennis Championships,9/23/2020,ATP500,Outdoor,Clay,2nd Round,3.0,Bublik A.,Auger-Aliassime F.,56.0,21.0,965.0,1976.0,6.0,4.0,6.0,2.0,,,,,,,2.0,0.0,Completed,4.33,1.2,,,,,4.83,1.22,4.9,1.24,4.47,1.2,bublik,auger-aliassime,hamburg,,
22,Paris,French Open,9/27/2020,Grand Slam,Outdoor,Clay,1st Round,5.0,Bonzi B.,Ruusuvuori E.,227.0,93.0,239.0,686.0,6.0,2.0,6.0,4.0,4.0,6.0,6.0,4.0,,,3.0,1.0,Completed,3.0,1.4,,,,,3.03,1.44,3.2,1.45,2.89,1.42,bonzi,ruusuvuori,paris masters,,
22,Paris,French Open,9/27/2020,Grand Slam,Outdoor,Clay,1st Round,5.0,Korda S.,Seppi A.,213.0,98.0,252.0,679.0,6.0,2.0,4.0,6.0,6.0,3.0,6.0,3.0,,,3.0,1.0,Completed,1.44,2.75,,,,,1.45,3.0,1.46,3.05,1.43,2.83,korda,seppi,paris masters,,
22,Paris,French Open,9/27/2020,Grand Slam,Outdoor,Clay,1st Round,5.0,Sinner J.,Goffin D.,75.0,13.0,788.0,2555.0,7.0,5.0,6.0,0.0,6.0,3.0,,,,,3.0,0.0,Completed,1.9,1.9,,,,,2.16,1.78,2.16,1.92,1.97,1.84,sinner,goffin,paris masters,,
22,Paris,French Open,9/27/2020,Grand Slam,Outdoor,Clay,1st Round,5.0,Fritz T.,Machac T.,30.0,253.0,1625.0,205.0,7.0,5.0,7.0,6.0,1.0,6.0,2.0,6.0,6.0,3.0,3.0,2.0,Completed,1.4,3.0,,,,,1.43,3.05,1.43,3.25,1.39,3.03,fritz,machac,paris masters,,
