tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points,d1_ATP,d1_Date,d1_Series,d1_Court,d1_Surface,d1_Round,d1_Best of,d1_WRank,d1_LRank,d1_WPts,d1_LPts,d1_W1,d1_L1,d1_W2,d1_L2,d1_W3,d1_L3,d1_W4,d1_L4,d1_W5,d1_L5,d1_Wsets,d1_Lsets,d1_Comment,d1_B365W,d1_B365L,d1_PSW,d1_PSL,d1_MaxW,d1_MaxL,d1_AvgW,d1_AvgL
2024-0336,Hong Kong,Hard,32,A,20240101,288,105138,,,Roberto Bautista Agut,R,183.0,ESP,35.7,202103,4.0,,Francisco Cerundolo,R,185.0,ARG,25.3,7-5 6-3,3,R16,99.0,2.0,0.0,67.0,47.0,38.0,9.0,11.0,4.0,4.0,6.0,3.0,60.0,36.0,26.0,12.0,10.0,0.0,2.0,57,886,21.0,1760.0,2,1/4/2024,ATP250,Outdoor,Hard,2nd Round,3,57,21.0,886,1760.0,7.0,5.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.4,3.0,1.47,2.9,1.47,3.2,1.41,2.85
2024-0336,Hong Kong,Hard,32,A,20240101,287,200303,,,Pavel Kotov,R,191.0,RUS,25.1,207518,6.0,,Lorenzo Musetti,R,185.0,ITA,21.8,6-4 6-3,3,R16,101.0,2.0,4.0,71.0,48.0,38.0,8.0,9.0,4.0,4.0,1.0,0.0,59.0,43.0,29.0,7.0,10.0,1.0,4.0,67,791,27.0,1470.0,2,1/3/2024,ATP250,Outdoor,Hard,2nd Round,3,67,27.0,791,1470.0,6.0,4.0,6.0,3.0,,,,,,,2.0,0.0,Completed,2.1,1.73,2.37,1.65,2.37,1.75,2.17,1.67
2024-0336,Hong Kong,Hard,32,A,20240101,286,200325,,,Emil Ruusuvuori,R,188.0,FIN,24.7,111575,2.0,,Karen Khachanov,R,198.0,RUS,27.6,7-6(2) 2-6 6-2,3,R16,145.0,5.0,3.0,96.0,58.0,41.0,20.0,14.0,5.0,8.0,10.0,0.0,99.0,55.0,37.0,22.0,14.0,5.0,8.0,69,771,15.0,2520.0,2,1/3/2024,ATP250,Outdoor,Hard,2nd Round,3,69,15.0,771,2520.0,7.0,6.0,2.0,6.0,6.0,2.0,,,,,2.0,1.0,Completed,2.2,1.67,2.32,1.68,2.32,1.68,2.25,1.62
2024-0336,Hong Kong,Hard,32,A,20240101,284,106281,,Q,Liam Broady,L,183.0,GBR,29.9,106398,,,Pedro Cachin,R,185.0,ARG,28.7,6-4 6-0,3,R32,69.0,2.0,2.0,46.0,29.0,21.0,11.0,8.0,2.0,3.0,1.0,1.0,42.0,30.0,13.0,5.0,8.0,2.0,7.0,108,608,70.0,763.0,2,1/2/2024,ATP250,Outdoor,Hard,1st Round,3,108,70.0,608,763.0,6.0,4.0,6.0,0.0,,,,,,,2.0,0.0,Completed,1.36,3.2,1.42,3.06,1.42,3.2,1.37,3.03
2024-0336,Hong Kong,Hard,32,A,20240101,283,144817,,Q,Marc Andrea Huesler,L,196.0,SUI,27.5,126964,,Q,Vitaliy Sachko,R,188.0,UKR,26.4,6-4 6-4,3,R32,86.0,10.0,1.0,61.0,39.0,28.0,15.0,10.0,4.0,4.0,3.0,2.0,54.0,36.0,28.0,9.0,10.0,1.0,3.0,194,312,169.0,360.0,2,1/2/2024,ATP250,Outdoor,Hard,1st Round,3,194,169.0,312,360.0,6.0,4.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.53,2.5,1.53,2.67,1.55,2.67,1.51,2.51
2024-0336,Hong Kong,Hard,32,A,20240101,282,209950,8.0,,Arthur Fils,R,185.0,FRA,19.5,127339,,,Borna Gojo,R,196.0,CRO,25.8,6-3 4-6 6-1,3,R32,108.0,2.0,2.0,79.0,48.0,38.0,16.0,13.0,7.0,8.0,9.0,2.0,76.0,47.0,35.0,11.0,13.0,2.0,6.0,36,1158,72.0,744.0,2,1/2/2024,ATP250,Outdoor,Hard,1st Round,3,36,72.0,1158,744.0,6.0,3.0,4.0,6.0,6.0,1.0,,,,,2.0,1.0,Completed,1.53,2.5,1.6,2.47,1.6,2.51,1.54,2.42
2024-0336,Hong Kong,Hard,32,A,20240101,280,200175,,,Miomir Kecmanovic,R,183.0,SRB,24.3,106121,,Q,Taro Daniel,R,191.0,JPN,30.9,6-3 6-2,3,R32,70.0,5.0,1.0,46.0,32.0,25.0,10.0,9.0,1.0,2.0,2.0,1.0,59.0,39.0,24.0,6.0,8.0,3.0,7.0,54,905,75.0,737.0,2,1/2/2024,ATP250,Outdoor,Hard,1st Round,3,54,75.0,905,737.0,6.0,3.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.57,2.38,1.56,2.57,1.67,2.57,1.55,2.41
2024-0336,Hong Kong,Hard,32,A,20240101,279,122298,,,Botic Van De Zandschulp,R,191.0,NED,28.2,208278,,WC,Shintaro Mochizuki,R,175.0,JPN,20.5,7-5 6-1,3,R32,97.0,3.0,3.0,71.0,42.0,30.0,14.0,10.0,10.0,12.0,1.0,1.0,59.0,26.0,20.0,10.0,9.0,5.0,10.0,50,930,137.0,457.0,2,1/1/2024,ATP250,Outdoor,Hard,1st Round,3,50,137.0,930,457.0,7.0,5.0,6.0,1.0,,,,,,,2.0,0.0,Completed,1.3,3.5,1.28,4.06,1.33,4.06,1.3,3.48
2024-0336,Hong Kong,Hard,32,A,20240101,278,209992,,WC,Juncheng Shang,L,180.0,CHN,18.9,111513,7.0,,Laslo Djere,R,188.0,SRB,28.5,6-7(5) 6-3 7-6(8),3,R32,171.0,4.0,0.0,96.0,64.0,52.0,19.0,16.0,0.0,2.0,11.0,3.0,122.0,88.0,65.0,11.0,17.0,7.0,11.0,183,335,33.0,1285.0,2,1/1/2024,ATP250,Outdoor,Hard,1st Round,3,183,33.0,335,1285.0,6.0,7.0,6.0,3.0,7.0,6.0,,,,,2.0,1.0,Completed,2.3,1.62,2.07,1.83,2.3,1.83,2.13,1.7
2024-0336,Hong Kong,Hard,32,A,20240101,277,105526,5.0,,Jan Lennard Struff,R,193.0,GER,33.6,105227,,PR,Marin Cilic,R,198.0,CRO,35.2,3-6 7-6(4) 7-6(7),3,R32,186.0,11.0,4.0,124.0,69.0,49.0,26.0,16.0,6.0,10.0,20.0,12.0,130.0,64.0,49.0,31.0,17.0,7.0,10.0,25,1522,674.0,45.0,2,1/2/2024,ATP250,Outdoor,Hard,1st Round,3,25,674.0,1522,45.0,3.0,6.0,7.0,6.0,7.0,6.0,,,,,2.0,1.0,Completed,1.53,2.5,1.6,2.47,1.9,2.6,1.56,2.41
2024-0336,Hong Kong,Hard,32,A,20240101,276,124116,,,Sebastian Ofner,R,191.0,AUT,27.6,111456,,,Mackenzie Mcdonald,R,178.0,USA,28.7,6-1 6-2,3,R32,61.0,6.0,2.0,44.0,27.0,20.0,8.0,8.0,0.0,1.0,0.0,3.0,46.0,30.0,17.0,4.0,7.0,2.0,7.0,43,1048,41.0,1055.0,2,1/2/2024,ATP250,Outdoor,Hard,1st Round,3,43,41.0,1048,1055.0,6.0,1.0,6.0,2.0,,,,,,,2.0,0.0,Completed,2.75,1.44,2.72,1.51,2.78,1.51,2.66,1.46
2024-0336,Hong Kong,Hard,32,A,20240101,275,105138,,,Roberto Bautista Agut,R,183.0,ESP,35.7,206681,,,Fabian Marozsan,R,193.0,HUN,24.2,6-2 6-3,3,R32,68.0,3.0,0.0,56.0,38.0,27.0,12.0,9.0,5.0,6.0,7.0,4.0,44.0,30.0,21.0,3.0,8.0,2.0,6.0,57,886,64.0,805.0,2,1/2/2024,ATP250,Outdoor,Hard,1st Round,3,57,64.0,886,805.0,6.0,2.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.62,2.3,1.64,2.39,1.7,2.39,1.63,2.24
2024-0336,Hong Kong,Hard,32,A,20240101,273,207518,6.0,,Lorenzo Musetti,R,185.0,ITA,21.8,208597,,WC,Chak Lam Coleman Wong,R,,HKG,19.5,6-4 7-5,3,R32,106.0,4.0,2.0,63.0,42.0,32.0,13.0,11.0,2.0,3.0,6.0,4.0,80.0,46.0,32.0,16.0,11.0,5.0,8.0,27,1470,,,2,1/2/2024,ATP250,Outdoor,Hard,1st Round,3,27,253.0,1470,238.0,6.0,4.0,7.0,5.0,,,,,,,2.0,0.0,Completed,1.2,4.5,1.24,4.45,1.24,4.65,1.2,4.35
2024-0336,Hong Kong,Hard,32,A,20240101,272,200303,,,Pavel Kotov,R,191.0,RUS,25.1,132686,,,Nuno Borges,R,185.0,POR,26.8,6-2 6-4,3,R32,88.0,4.0,2.0,57.0,45.0,33.0,6.0,9.0,2.0,3.0,4.0,2.0,65.0,34.0,20.0,15.0,9.0,2.0,6.0,67,791,66.0,799.0,2,1/1/2024,ATP250,Outdoor,Hard,1st Round,3,67,66.0,791,799.0,6.0,2.0,6.0,4.0,,,,,,,2.0,0.0,Completed,2.0,1.8,2.01,1.88,2.03,1.85,1.97,1.81
2024-0336,Hong Kong,Hard,32,A,20240101,271,200325,,,Emil Ruusuvuori,R,188.0,FIN,24.7,126127,,,Benjamin Bonzi,R,183.0,FRA,27.5,6-7(5) 6-2 6-1,3,R32,157.0,5.0,4.0,98.0,51.0,33.0,25.0,13.0,4.0,7.0,5.0,2.0,113.0,71.0,44.0,13.0,14.0,17.0,25.0,69,771,73.0,738.0,2,1/1/2024,ATP250,Outdoor,Hard,1st Round,3,69,73.0,771,738.0,6.0,7.0,6.0,2.0,6.0,1.0,,,,,2.0,1.0,Completed,1.62,2.3,1.58,2.53,1.6,2.6,1.55,2.38
2024-8998,Adelaide,Hard,32,A,20240108,300,208103,7.0,,Jiri Lehecka,R,185.0,CZE,22.1,207733,,,Jack Draper,L,193.0,GBR,22.0,4-6 6-4 6-3,3,F,128.0,8.0,1.0,92.0,60.0,45.0,18.0,15.0,8.0,9.0,7.0,2.0,80.0,48.0,35.0,19.0,14.0,3.0,5.0,32,1337,62.0,836.0,3,1/13/2024,ATP250,Outdoor,Hard,The Final,3,32,62.0,1337,836.0,4.0,6.0,6.0,4.0,6.0,3.0,,,,,2.0,1.0,Completed,2.3,1.62,2.45,1.63,2.45,1.63,2.32,1.6
2024-8998,Adelaide,Hard,32,A,20240108,299,207733,,,Jack Draper,L,193.0,GBR,22.0,122330,8.0,,Alexander Bublik,R,196.0,KAZ,26.5,7-6(2) 6-4,3,SF,96.0,8.0,0.0,59.0,35.0,28.0,16.0,11.0,1.0,3.0,7.0,9.0,74.0,45.0,36.0,7.0,11.0,1.0,4.0,62,836,31.0,1369.0,3,1/12/2024,ATP250,Outdoor,Hard,Semifinals,3,62,31.0,836,1369.0,7.0,6.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.44,2.75,1.46,2.96,1.48,2.99,1.44,2.77
2024-8998,Adelaide,Hard,32,A,20240108,298,208103,7.0,,Jiri Lehecka,R,185.0,CZE,22.1,200624,3.0,,Sebastian Korda,R,196.0,USA,23.5,6-2 6-1,3,SF,72.0,7.0,1.0,58.0,39.0,30.0,11.0,8.0,3.0,3.0,0.0,2.0,56.0,33.0,18.0,9.0,7.0,10.0,14.0,32,1337,29.0,1380.0,3,1/12/2024,ATP250,Outdoor,Hard,Semifinals,3,32,29.0,1337,1380.0,6.0,2.0,6.0,1.0,,,,,,,2.0,0.0,Completed,2.5,1.53,2.48,1.61,2.5,1.61,2.39,1.57
2024-8998,Adelaide,Hard,32,A,20240108,297,207733,,,Jack Draper,L,193.0,GBR,22.0,126205,1.0,,Tommy Paul,R,185.0,USA,26.6,6-1 6-4,3,QF,80.0,3.0,2.0,47.0,24.0,22.0,13.0,8.0,1.0,1.0,2.0,1.0,54.0,37.0,21.0,8.0,9.0,3.0,7.0,62,836,14.0,2665.0,3,1/11/2024,ATP250,Outdoor,Hard,Quarterfinals,3,62,14.0,836,2665.0,6.0,1.0,6.0,4.0,,,,,,,2.0,0.0,Completed,2.2,1.67,2.09,1.83,2.26,1.83,2.16,1.69
2024-8998,Adelaide,Hard,32,A,20240108,296,122330,8.0,,Alexander Bublik,R,196.0,KAZ,26.5,207518,4.0,,Lorenzo Musetti,R,185.0,ITA,21.8,6-3 6-7(4) 7-5,3,QF,158.0,17.0,11.0,102.0,57.0,53.0,14.0,17.0,5.0,8.0,3.0,2.0,115.0,73.0,45.0,22.0,16.0,9.0,14.0,31,1369,25.0,1435.0,3,1/11/2024,ATP250,Outdoor,Hard,Quarterfinals,3,31,25.0,1369,1435.0,6.0,3.0,6.0,7.0,7.0,5.0,,,,,2.0,1.0,Completed,1.91,1.91,1.99,1.92,1.99,2.0,1.9,1.89
2024-8998,Adelaide,Hard,32,A,20240108,295,200624,3.0,,Sebastian Korda,R,196.0,USA,23.5,106331,,WC,Christopher Oconnell,R,183.0,AUS,29.5,6-4 6-4,3,QF,89.0,10.0,1.0,64.0,38.0,31.0,16.0,10.0,3.0,3.0,5.0,4.0,66.0,43.0,30.0,11.0,10.0,5.0,7.0,29,1380,71.0,780.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-8998,Adelaide,Hard,32,A,20240108,294,208103,7.0,,Jiri Lehecka,R,185.0,CZE,22.1,111797,2.0,,Nicolas Jarry,R,201.0,CHI,28.2,6-4 7-5,3,QF,100.0,9.0,0.0,58.0,39.0,31.0,11.0,11.0,0.0,1.0,9.0,3.0,77.0,52.0,33.0,10.0,11.0,4.0,7.0,32,1337,18.0,1830.0,3,1/11/2024,ATP250,Outdoor,Hard,Quarterfinals,3,32,18.0,1337,1830.0,6.0,4.0,7.0,5.0,,,,,,,2.0,0.0,Completed,2.0,1.8,2.05,1.87,2.2,1.87,2.04,1.76
2024-8998,Adelaide,Hard,32,A,20240108,293,126205,1.0,,Tommy Paul,R,185.0,USA,26.6,106109,,Q,Alex Bolt,L,183.0,AUS,31.0,6-3 6-2,3,R16,69.0,11.0,0.0,51.0,31.0,25.0,15.0,9.0,2.0,2.0,5.0,0.0,53.0,35.0,22.0,7.0,8.0,2.0,5.0,14,2665,325.0,159.0,3,1/10/2024,ATP250,Outdoor,Hard,2nd Round,3,14,325.0,2665,159.0,6.0,3.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.25,4.0,1.3,3.94,1.3,4.25,1.26,3.8
2024-8998,Adelaide,Hard,32,A,20240108,292,207733,,,Jack Draper,L,193.0,GBR,22.0,200175,,,Miomir Kecmanovic,R,183.0,SRB,24.3,5-7 7-6(9) 7-6(7),3,R16,219.0,12.0,4.0,137.0,76.0,57.0,30.0,18.0,9.0,12.0,12.0,5.0,122.0,69.0,47.0,32.0,18.0,1.0,3.0,62,836,55.0,910.0,3,1/10/2024,ATP250,Outdoor,Hard,2nd Round,3,62,55.0,836,910.0,5.0,7.0,7.0,6.0,7.0,6.0,,,,,2.0,1.0,Completed,1.44,2.75,1.48,2.86,1.5,2.86,1.44,2.73
2024-8998,Adelaide,Hard,32,A,20240108,291,207518,4.0,,Lorenzo Musetti,R,185.0,ITA,21.8,111442,,,Jordan Thompson,R,183.0,AUS,29.7,6-4 6-1,3,R16,85.0,3.0,0.0,33.0,24.0,23.0,9.0,8.0,0.0,0.0,5.0,0.0,66.0,36.0,20.0,14.0,9.0,3.0,7.0,25,1435,47.0,982.0,3,1/10/2024,ATP250,Outdoor,Hard,2nd Round,3,25,47.0,1435,982.0,6.0,4.0,6.0,1.0,,,,,,,2.0,0.0,Completed,2.38,1.57,2.49,1.61,2.49,1.63,2.33,1.59
2024-8998,Adelaide,Hard,32,A,20240108,290,122330,8.0,,Alexander Bublik,R,196.0,KAZ,26.5,105554,,,Daniel Evans,R,175.0,GBR,33.6,4-6 6-2 6-1,3,R16,122.0,21.0,13.0,85.0,49.0,40.0,14.0,13.0,8.0,10.0,2.0,4.0,68.0,39.0,23.0,13.0,12.0,2.0,7.0,31,1369,40.0,1096.0,3,1/10/2024,ATP250,Outdoor,Hard,2nd Round,3,31,40.0,1369,1096.0,4.0,6.0,6.0,2.0,6.0,1.0,,,,,2.0,1.0,Completed,1.8,2.0,1.95,1.95,1.95,2.1,1.85,1.94
2024-8998,Adelaide,Hard,32,A,20240108,289,106331,,WC,Christopher Oconnell,R,183.0,AUS,29.5,207686,,,Alexander Shevchenko,R,185.0,KAZ,23.1,6-3 6-1,3,R16,60.0,12.0,1.0,45.0,28.0,25.0,10.0,8.0,0.0,0.0,3.0,1.0,46.0,31.0,18.0,6.0,8.0,4.0,8.0,71,780,48.0,961.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-8998,Adelaide,Hard,32,A,20240108,288,200624,3.0,,Sebastian Korda,R,196.0,USA,23.5,132283,,,Lorenzo Sonego,R,191.0,ITA,28.6,6-4 7-6(10),3,R16,104.0,6.0,3.0,65.0,35.0,32.0,15.0,11.0,3.0,5.0,4.0,2.0,74.0,52.0,34.0,11.0,11.0,1.0,4.0,29,1380,46.0,990.0,3,1/10/2024,ATP250,Outdoor,Hard,2nd Round,3,29,46.0,1380,990.0,6.0,4.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.57,2.38,1.6,2.5,1.63,2.5,1.57,2.37
2024-8998,Adelaide,Hard,32,A,20240108,287,208103,7.0,,Jiri Lehecka,R,185.0,CZE,22.1,105583,,,Dusan Lajovic,R,183.0,SRB,33.5,7-5 4-6 6-3,3,R16,139.0,8.0,6.0,100.0,58.0,43.0,21.0,16.0,9.0,12.0,2.0,1.0,87.0,64.0,42.0,10.0,15.0,6.0,10.0,32,1337,52.0,914.0,3,1/10/2024,ATP250,Outdoor,Hard,2nd Round,3,32,52.0,1337,914.0,7.0,5.0,4.0,6.0,6.0,3.0,,,,,2.0,1.0,Completed,1.4,3.0,1.47,2.9,1.49,3.0,1.44,2.73
2024-8998,Adelaide,Hard,32,A,20240108,286,111797,2.0,,Nicolas Jarry,R,201.0,CHI,28.2,208286,,,Matteo Arnaldi,R,185.0,ITA,22.8,6-7(5) 7-6(7) 6-4,3,R16,207.0,9.0,3.0,124.0,81.0,62.0,19.0,17.0,5.0,8.0,17.0,5.0,121.0,74.0,57.0,21.0,17.0,6.0,10.0,18,1830,41.0,1062.0,3,1/10/2024,ATP250,Outdoor,Hard,2nd Round,3,18,41.0,1830,1062.0,6.0,7.0,7.0,6.0,6.0,4.0,,,,,2.0,1.0,Completed,1.73,2.1,1.81,2.13,1.84,2.13,1.77,2.03
2024-8998,Adelaide,Hard,32,A,20240108,284,106109,,Q,Alex Bolt,L,183.0,AUS,31.0,205734,,LL,Thiago Seyboth Wild,R,185.0,BRA,23.8,6-3 6-2,3,R32,72.0,7.0,1.0,39.0,27.0,22.0,10.0,8.0,0.0,0.0,2.0,6.0,71.0,46.0,28.0,9.0,9.0,7.0,11.0,325,159,78.0,714.0,3,1/9/2024,ATP250,Outdoor,Hard,1st Round,3,325,78.0,159,714.0,6.0,3.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.73,2.1,1.93,1.96,1.93,2.1,1.83,1.96
2024-8998,Adelaide,Hard,32,A,20240108,283,200175,,,Miomir Kecmanovic,R,183.0,SRB,24.3,111456,,,Mackenzie Mcdonald,R,178.0,USA,28.7,6-4 6-2,3,R32,73.0,2.0,2.0,47.0,34.0,23.0,7.0,9.0,3.0,5.0,2.0,5.0,55.0,36.0,21.0,5.0,9.0,4.0,9.0,55,910,42.0,1055.0,3,1/8/2024,ATP250,Outdoor,Hard,1st Round,3,55,42.0,910,1055.0,6.0,4.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.5,2.63,1.57,2.53,1.57,2.63,1.54,2.43
2024-8998,Adelaide,Hard,32,A,20240108,282,207733,,,Jack Draper,L,193.0,GBR,22.0,202104,5.0,,Sebastian Baez,R,170.0,ARG,23.0,6-1 6-3,3,R32,78.0,5.0,2.0,51.0,31.0,25.0,10.0,8.0,0.0,0.0,1.0,1.0,49.0,34.0,19.0,7.0,8.0,1.0,5.0,62,836,26.0,1435.0,3,1/8/2024,ATP250,Outdoor,Hard,1st Round,3,62,26.0,836,1435.0,6.0,1.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.17,5.0,1.2,5.07,1.22,5.07,1.2,4.46
2024-8998,Adelaide,Hard,32,A,20240108,280,111442,,,Jordan Thompson,R,183.0,AUS,29.7,207680,,Q,Facundo Diaz Acosta,L,183.0,ARG,23.0,6-2 6-2,3,R32,84.0,1.0,0.0,42.0,26.0,22.0,11.0,8.0,3.0,3.0,2.0,4.0,56.0,35.0,16.0,13.0,8.0,4.0,8.0,47,982,93.0,655.0,3,1/9/2024,ATP250,Outdoor,Hard,1st Round,3,47,93.0,982,655.0,6.0,2.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.2,4.5,1.22,4.76,1.28,4.76,1.22,4.25
2024-8998,Adelaide,Hard,32,A,20240108,279,105554,,,Daniel Evans,R,175.0,GBR,33.6,208014,,WC,Rinky Hijikata,R,178.0,AUS,22.8,6-3 6-4,3,R32,98.0,5.0,2.0,57.0,36.0,31.0,12.0,10.0,2.0,2.0,4.0,5.0,69.0,41.0,27.0,13.0,9.0,9.0,11.0,40,1096,70.0,782.0,3,1/9/2024,ATP250,Outdoor,Hard,1st Round,3,40,70.0,1096,782.0,6.0,3.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.8,2.0,1.83,2.07,1.83,2.07,1.78,2.01
2024-8998,Adelaide,Hard,32,A,20240108,278,122330,8.0,,Alexander Bublik,R,196.0,KAZ,26.5,210317,,LL,James Mccabe,R,188.0,AUS,20.5,6-2 6-3,3,R32,77.0,2.0,5.0,48.0,29.0,25.0,8.0,8.0,2.0,3.0,1.0,1.0,56.0,29.0,12.0,16.0,9.0,1.0,6.0,31,1369,278.0,207.0,3,1/9/2024,ATP250,Outdoor,Hard,1st Round,3,31,278.0,1369,207.0,6.0,2.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.3,3.5,1.29,3.97,1.35,4.07,1.28,3.6
2024-8998,Adelaide,Hard,32,A,20240108,277,207686,,,Alexander Shevchenko,R,185.0,KAZ,23.1,144869,6.0,,Tomas Martin Etcheverry,R,196.0,ARG,24.4,7-6(4) 4-6 7-5,3,R32,176.0,5.0,4.0,117.0,72.0,50.0,19.0,17.0,9.0,14.0,9.0,2.0,110.0,73.0,50.0,16.0,17.0,6.0,11.0,48,961,30.0,1375.0,3,1/8/2024,ATP250,Outdoor,Hard,1st Round,3,48,30.0,961,1375.0,7.0,6.0,4.0,6.0,7.0,5.0,,,,,2.0,1.0,Completed,1.73,2.1,1.75,2.19,1.75,2.25,1.69,2.15
2024-8998,Adelaide,Hard,32,A,20240108,276,106331,,WC,Christopher Oconnell,R,183.0,AUS,29.5,126239,,Q,Arthur Rinderknech,R,196.0,FRA,28.4,6-4 6-4,3,R32,87.0,9.0,2.0,50.0,31.0,29.0,10.0,10.0,0.0,1.0,10.0,2.0,69.0,49.0,34.0,6.0,10.0,2.0,5.0,71,780,97.0,626.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-8998,Adelaide,Hard,32,A,20240108,275,132283,,,Lorenzo Sonego,R,191.0,ITA,28.6,105870,,,Yannick Hanfmann,R,193.0,GER,32.1,7-5 2-6 7-6(9),3,R32,172.0,14.0,2.0,103.0,76.0,64.0,8.0,16.0,2.0,4.0,5.0,0.0,111.0,71.0,50.0,27.0,16.0,3.0,4.0,46,990,49.0,929.0,3,1/9/2024,ATP250,Outdoor,Hard,1st Round,3,46,49.0,990,929.0,7.0,5.0,2.0,6.0,7.0,6.0,,,,,2.0,1.0,Completed,1.62,2.3,1.5,2.75,1.63,2.75,1.56,2.41
2024-8998,Adelaide,Hard,32,A,20240108,273,208103,7.0,,Jiri Lehecka,R,185.0,CZE,22.1,200443,,Q,Adam Walton,R,183.0,AUS,24.7,6-1 6-3,3,R32,70.0,9.0,3.0,51.0,25.0,21.0,14.0,8.0,4.0,4.0,4.0,0.0,51.0,35.0,23.0,3.0,8.0,5.0,9.0,32,1337,176.0,348.0,3,1/9/2024,ATP250,Outdoor,Hard,1st Round,3,32,176.0,1337,348.0,6.0,1.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.3,3.5,1.35,3.43,1.35,3.75,1.31,3.37
2024-8998,Adelaide,Hard,32,A,20240108,272,105583,,,Dusan Lajovic,R,183.0,SRB,33.5,106423,,WC,Thanasi Kokkinakis,R,193.0,AUS,27.7,3-6 6-1 6-4,3,R32,131.0,3.0,0.0,84.0,62.0,41.0,14.0,13.0,4.0,6.0,4.0,4.0,81.0,56.0,36.0,10.0,13.0,5.0,9.0,52,914,68.0,792.0,3,1/8/2024,ATP250,Outdoor,Hard,1st Round,3,52,68.0,914,792.0,3.0,6.0,6.0,1.0,6.0,4.0,,,,,2.0,1.0,Completed,2.75,1.44,2.69,1.52,2.75,1.54,2.59,1.48
2024-8998,Adelaide,Hard,32,A,20240108,271,208286,,,Matteo Arnaldi,R,185.0,ITA,22.8,126523,,LL,Bernabe Zapata Miralles,R,183.0,ESP,26.9,6-4 6-3,3,R32,101.0,1.0,4.0,59.0,26.0,17.0,22.0,10.0,0.0,2.0,1.0,1.0,71.0,49.0,25.0,11.0,9.0,6.0,10.0,41,1062,77.0,715.0,3,1/8/2024,ATP250,Outdoor,Hard,1st Round,3,41,77.0,1062,715.0,6.0,4.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.13,6.0,1.17,5.65,1.17,6.0,1.15,5.29
2024-0301,Auckland,Hard,32,A,20240108,300,126214,,Q,Alejandro Tabilo,L,188.0,CHI,26.6,106121,,,Taro Daniel,R,191.0,JPN,30.9,6-2 7-5,3,F,96.0,10.0,2.0,73.0,45.0,32.0,16.0,10.0,3.0,3.0,2.0,2.0,57.0,31.0,24.0,9.0,10.0,2.0,5.0,82,707,74.0,739.0,4,1/13/2024,ATP250,Outdoor,Hard,The Final,3,82,74.0,707,739.0,6.0,2.0,7.0,5.0,,,,,,,2.0,0.0,Completed,2.1,1.73,2.08,1.84,2.15,1.84,2.03,1.77
2024-0301,Auckland,Hard,32,A,20240108,299,106121,,,Taro Daniel,R,191.0,JPN,30.9,210097,1.0,,Ben Shelton,L,193.0,USA,21.2,7-5 7-6(9),3,SF,120.0,3.0,2.0,87.0,53.0,43.0,21.0,12.0,3.0,3.0,9.0,3.0,84.0,57.0,44.0,15.0,12.0,1.0,2.0,74,739,16.0,2145.0,4,1/12/2024,ATP250,Outdoor,Hard,Semifinals,3,74,16.0,739,2145.0,7.0,5.0,7.0,6.0,,,,,,,2.0,0.0,Completed,4.33,1.22,4.39,1.26,4.46,1.28,4.02,1.24
2024-0301,Auckland,Hard,32,A,20240108,298,126214,,Q,Alejandro Tabilo,L,188.0,CHI,26.6,209950,6.0,,Arthur Fils,R,185.0,FRA,19.5,6-2 7-5,3,SF,108.0,7.0,1.0,80.0,49.0,34.0,17.0,10.0,6.0,7.0,5.0,7.0,64.0,36.0,20.0,14.0,10.0,4.0,8.0,82,707,35.0,1208.0,4,1/12/2024,ATP250,Outdoor,Hard,Semifinals,3,82,35.0,707,1208.0,6.0,2.0,7.0,5.0,,,,,,,2.0,0.0,Completed,4.0,1.25,4.22,1.27,4.22,1.32,3.72,1.27
